date,price,atr,tp,sl,result
2024-10-08,244.5,10.273313057167673,295.86656528583836,223.95337388566463,SL
2024-10-09,241.0500030517578,10.104770458331183,291.5738553434137,220.84046213509546,SL
2024-10-10,238.77000427246094,10.129490600415812,289.41745727453997,218.5110230716293,SL
2024-10-11,217.8000030517578,11.150441849547715,273.5522122994964,195.49911935266238,HOLD
2024-10-14,219.16000366210938,10.937098288136212,273.84549510279044,197.28580708583695,HOLD
2024-10-15,219.57000732421875,10.66533907623333,272.8967027053854,198.23932917175208,TP
2024-10-16,221.3300018310547,10.180496279777369,272.2324832299415,200.96900927149994,TP
2024-10-17,220.88999938964844,9.75115728395706,269.64578580943373,201.3876848217343,TP
2024-10-18,220.6999969482422,9.271743708920777,267.0587154928461,202.15650953040063,TP
2024-10-21,218.85000610351562,8.964023591112175,263.6701240590765,200.9219589212913,TP
2024-10-22,217.97000122070312,8.579640388046403,260.86820316093514,200.81072044461033,TP
2024-10-23,213.64999389648438,8.43877310612816,255.84385942712515,196.77244768422807,TP
2024-10-24,260.4800109863281,11.30151923462514,316.98760715945383,237.87697251707786,HOLD
2024-10-25,269.19000244140625,11.506633888361497,326.72317188321375,246.17673466468324,SL
2024-10-28,262.510009765625,11.491860625561857,319.9693128934343,239.5262885145013,SL
2024-10-29,259.5199890136719,11.347306832125648,316.25652317430007,236.82537534942057,TP
2024-10-30,257.54998779296875,11.074402934380693,312.9220024648722,235.40118192420735,TP
2024-10-31,249.85000610351562,11.033340755974741,305.0167098833893,227.78332459156616,TP
2024-11-01,248.97999572753906,10.771475438852818,302.83737292180314,227.43704484983343,TP
2024-11-04,242.83999633789062,10.723478593588236,296.4573893058318,221.39303915071415,TP
2024-11-05,251.44000244140625,10.846167335128975,305.6708391170511,229.74766777114831,TP
2024-11-06,288.5299987792969,12.797620682211301,352.5181021903534,262.9347574148743,TP
2024-11-07,296.9100036621094,12.899991756352538,361.409962443872,271.1100201494043,HOLD
2024-11-08,321.2200012207031,14.25069571614064,392.4734798014063,292.7186097884219,HOLD
2024-11-11,350.0,15.906448609729244,429.53224304864625,318.1871027805415,SL
2024-11-12,328.489990234375,16.67704889011239,411.8752346849369,295.1358924541502,HOLD
2024-11-13,330.239990234375,17.064564746686607,415.56281396780804,296.1108607410018,HOLD
2024-11-14,311.17999267578125,17.26503033787695,397.505144365166,276.6499320000273,HOLD
2024-11-15,320.7200012207031,17.136052563908486,406.4002640402456,286.44789609288614,HOLD
2024-11-18,338.739990234375,17.900160385989697,428.24079216432347,302.9396694623956,HOLD
2024-11-19,346.0,17.666505332236593,434.332526661183,310.6669893355268,HOLD
2024-11-20,342.0299987792969,17.283074328199447,428.4453704202941,307.463850122898,HOLD
2024-11-21,339.6400146484375,16.956338114111045,424.4217052189927,305.7273384202154,HOLD
2024-11-22,352.55999755859375,17.44743503849344,439.79717275106094,317.6651274816069,HOLD
2024-11-25,338.5899963378906,17.896291854615292,428.07145561096706,302.79741262866,HOLD
2024-11-26,338.2300109863281,17.425026304265216,425.3551425076542,303.37995837779766,HOLD
2024-11-27,332.8900146484375,17.320360133722478,419.4918153170499,298.2492943809925,TP
2024-11-29,345.1600036621094,16.980271405223018,430.0613606882245,311.19946085166333,TP
